ts_code,name,industry
301003.SZ,江苏博云,材料
301004.SZ,嘉益股份,可选消费
301005.SZ,超捷股份,可选消费
301006.SZ,迈拓股份,工业
301007.SZ,德迈仕,可选消费
301008.SZ,宏昌科技,工业
301009.SZ,可靠股份,日常消费
301010.SZ,晶雪节能,材料
301011.SZ,华立科技,可选消费
301012.SZ,扬电科技,工业
301013.SZ,利和兴,工业
301015.SZ,百洋医药,医疗保健
301016.SZ,雷尔伟,工业
301017.SZ,漱玉平民,日常消费
301018.SZ,申菱环境,工业
301019.SZ,宁波色母,材料
301020.SZ,密封科技,可选消费
301021.SZ,英诺激光,信息技术
301022.SZ,海泰科,工业
301023.SZ,江南奕帆,工业
301024.SZ,霍普股份,工业
301025.SZ,读客文化,可选消费
301026.SZ,浩通科技,材料
301027.SZ,华蓝集团,工业
301028.SZ,东亚机械,工业
301029.SZ,怡合达,信息技术
301030.SZ,仕净科技,工业
301031.SZ,中熔电气,信息技术
301032.SZ,新柴股份,工业
301033.SZ,迈普医学,医疗保健
301035.SZ,润丰股份,材料
301036.SZ,双乐股份,材料
301037.SZ,保立佳,材料
301038.SZ,深水规院,工业
301039.SZ,中集车辆,工业
301040.SZ,中环海陆,工业
301041.SZ,金百泽,信息技术
301042.SZ,安联锐视,信息技术
301043.SZ,绿岛风,工业
301045.SZ,天禄科技,信息技术
301046.SZ,能辉科技,工业
301047.SZ,义翘神州,医疗保健
301048.SZ,金鹰重工,工业
301049.SZ,超越科技,工业
301050.SZ,雷电微力,工业
301051.SZ,信濠光电,信息技术
301052.SZ,果麦文化,可选消费
301053.SZ,远信工业,工业
301055.SZ,张小泉,可选消费
301056.SZ,森赫股份,工业
301057.SZ,汇隆新材,材料
301058.SZ,中粮科工,工业
301059.SZ,金三江,材料
301060.SZ,兰卫医学,医疗保健
301061.SZ,匠心家居,可选消费
301062.SZ,上海艾录,材料
301063.SZ,海锅股份,工业
301065.SZ,本立科技,材料
301066.SZ,万事利,可选消费
301067.SZ,显盈科技,信息技术
301068.SZ,大地海洋,工业
301069.SZ,凯盛新材,材料
301070.SZ,开勒股份,工业
301071.SZ,力量钻石,材料
301072.SZ,中捷精工,可选消费
301073.SZ,君亭酒店,可选消费
301075.SZ,多瑞医药,医疗保健
301076.SZ,新瀚新材,材料
301077.SZ,星华新材,材料
301078.SZ,孩子王,日常消费
301079.SZ,邵阳液压,工业
301080.SZ,百普赛斯,医疗保健
301081.SZ,严牌股份,工业
301082.SZ,久盛电气,工业
301083.SZ,百胜智能,信息技术
301085.SZ,亚康股份,信息技术
301086.SZ,鸿富瀚,信息技术
301087.SZ,可孚医疗,医疗保健
301088.SZ,戎美股份,可选消费
301089.SZ,拓新药业,医疗保健
301090.SZ,华润材料,材料
301091.SZ,深城交,工业
301092.SZ,争光股份,材料
301093.SZ,华兰股份,医疗保健
301095.SZ,广立微,信息技术
301096.SZ,百诚医药,医疗保健
301097.SZ,天益医疗,医疗保健
301098.SZ,金埔园林,工业
301099.SZ,雅创电子,信息技术
301100.SZ,风光股份,材料
301101.SZ,明月镜片,可选消费
301102.SZ,兆讯传媒,可选消费
301103.SZ,何氏眼科,医疗保健
301105.SZ,鸿铭股份,工业
301106.SZ,骏成科技,信息技术
301107.SZ,瑜欣电子,工业
301108.SZ,洁雅股份,日常消费
301109.SZ,军信股份,工业
301110.SZ,青木股份,信息技术
301111.SZ,粤万年青,医疗保健
301112.SZ,信邦智能,工业
301113.SZ,雅艺科技,可选消费
301115.SZ,建科股份,工业
301116.SZ,益客食品,日常消费
301117.SZ,佳缘科技,信息技术
301118.SZ,恒光股份,材料
301119.SZ,正强股份,可选消费
301120.SZ,新特电气,工业
301121.SZ,紫建电子,工业
301122.SZ,采纳股份,医疗保健
301123.SZ,奕东电子,信息技术
301125.SZ,腾亚精工,工业
301126.SZ,达嘉维康,医疗保健
301127.SZ,天源环保,工业
301128.SZ,强瑞技术,工业
301129.SZ,瑞纳智能,工业
301130.SZ,西点药业,医疗保健
301131.SZ,聚赛龙,材料
301132.SZ,满坤科技,信息技术
301133.SZ,金钟股份,可选消费
301135.SZ,瑞德智能,信息技术
301136.SZ,招标股份,工业
301137.SZ,哈焊华通,材料
301138.SZ,华研精机,工业
301139.SZ,元道通信,信息技术
301141.SZ,中科磁业,材料
301148.SZ,嘉戎技术,工业
301149.SZ,隆华新材,材料
301150.SZ,中一科技,材料
301151.SZ,冠龙节能,工业
301152.SZ,天力锂能,材料
301153.SZ,中科江南,信息技术
301155.SZ,海力风电,工业
301156.SZ,美农生物,日常消费
301157.SZ,华塑科技,工业
301158.SZ,德石股份,能源
301159.SZ,三维天地,信息技术
301160.SZ,翔楼新材,可选消费
301161.SZ,唯万密封,工业
301162.SZ,国能日新,信息技术
301163.SZ,宏德股份,工业
301165.SZ,锐捷网络,信息技术
301166.SZ,优宁维,医疗保健
301167.SZ,建研设计,工业
301168.SZ,通灵股份,工业
301169.SZ,零点有数,工业
301170.SZ,锡南科技,可选消费
301171.SZ,易点天下,可选消费
301172.SZ,君逸数码,信息技术
301175.SZ,中科环保,工业
301176.SZ,逸豪新材,信息技术
301177.SZ,迪阿股份,可选消费
301178.SZ,天亿马,信息技术
301179.SZ,泽宇智能,工业
301180.SZ,万祥科技,信息技术
301181.SZ,标榜股份,可选消费
301182.SZ,凯旺科技,信息技术
301183.SZ,东田微,信息技术
301185.SZ,鸥玛软件,可选消费
301186.SZ,超达装备,可选消费
301187.SZ,欧圣电气,工业
301188.SZ,力诺特玻,材料
301189.SZ,奥尼电子,可选消费
301190.SZ,善水科技,材料
301191.SZ,菲菱科思,信息技术
301192.SZ,泰祥股份,可选消费
301193.SZ,家联科技,可选消费
301195.SZ,北路智控,信息技术
301196.SZ,唯科科技,工业
301197.SZ,工大科雅,工业
301198.SZ,喜悦智行,材料
301199.SZ,迈赫股份,工业
301200.SZ,大族数控,信息技术
301201.SZ,诚达药业,医疗保健
301202.SZ,朗威股份,信息技术
301203.SZ,国泰环保,工业
301205.SZ,联特科技,信息技术
301206.SZ,三元生物,日常消费
301207.SZ,华兰疫苗,医疗保健
301208.SZ,中亦科技,信息技术
301209.SZ,联合化学,材料
301210.SZ,金杨股份,工业
301211.SZ,亨迪药业,医疗保健
301212.SZ,联盛化学,材料
301213.SZ,观想科技,信息技术
301215.SZ,中汽股份,工业
301216.SZ,万凯新材,材料
301217.SZ,铜冠铜箔,信息技术
301218.SZ,华是科技,信息技术
301219.SZ,腾远钴业,材料
301220.SZ,亚香股份,材料
301221.SZ,光庭信息,信息技术
301222.SZ,浙江恒威,工业
301223.SZ,中荣股份,材料
301225.SZ,恒勃股份,可选消费
301226.SZ,祥明智能,工业
301227.SZ,森鹰窗业,可选消费
301228.SZ,实朴检测,工业
301229.SZ,纽泰格,可选消费
301230.SZ,泓博医药,医疗保健
301231.SZ,荣信文化,可选消费
301232.SZ,飞沃科技,工业
301233.SZ,盛帮股份,可选消费
301234.SZ,五洲医疗,医疗保健
301235.SZ,华康医疗,医疗保健
301236.SZ,软通动力,信息技术
301237.SZ,和顺科技,材料
301238.SZ,瑞泰新材,材料
301239.SZ,普瑞眼科,医疗保健
301246.SZ,宏源药业,医疗保健
301248.SZ,杰创智能,信息技术
301251.SZ,威尔高,信息技术
301252.SZ,同星科技,工业
301255.SZ,通力科技,工业
301256.SZ,华融化学,材料
301257.SZ,普蕊斯,医疗保健
301258.SZ,富士莱,医疗保健
301259.SZ,艾布鲁,工业
301260.SZ,格力博,工业
301261.SZ,恒工精密,工业
301262.SZ,海看股份,可选消费
301263.SZ,泰恩康,医疗保健
301265.SZ,华新环保,工业
301266.SZ,宇邦新材,信息技术
301267.SZ,华厦眼科,医疗保健
301268.SZ,铭利达,信息技术
301269.SZ,华大九天,信息技术
301270.SZ,汉仪股份,信息技术
301272.SZ,英华特,工业
301273.SZ,瑞晨环保,工业
301276.SZ,嘉曼服饰,可选消费
301277.SZ,新天地,医疗保健
301278.SZ,快可电子,信息技术
301279.SZ,金道科技,可选消费
301280.SZ,珠城科技,信息技术
301281.SZ,科源制药,医疗保健
301282.SZ,金禄电子,信息技术
301283.SZ,聚胶股份,材料
301285.SZ,鸿日达,信息技术
301286.SZ,侨源股份,材料
301287.SZ,康力源,可选消费
301288.SZ,清研环境,工业
301289.SZ,国缆检测,工业
301290.SZ,东星医疗,医疗保健
301291.SZ,明阳电气,工业
301292.SZ,海科新源,材料
301293.SZ,三博脑科,医疗保健
301295.SZ,美硕科技,工业
301296.SZ,新巨丰,材料
301297.SZ,富乐德,信息技术
301298.SZ,东利机械,可选消费
301299.SZ,卓创资讯,信息技术
301300.SZ,远翔新材,材料
301301.SZ,川宁生物,医疗保健
301302.SZ,华如科技,信息技术
301303.SZ,真兰仪表,工业
301305.SZ,朗坤环境,工业
301306.SZ,西测测试,工业
301307.SZ,美利信,信息技术
301308.SZ,江波龙,信息技术
301309.SZ,万得凯,工业
301310.SZ,鑫宏业,工业
301311.SZ,昆船智能,工业
301312.SZ,智立方,工业
301313.SZ,凡拓数创,信息技术
301314.SZ,科瑞思,信息技术
301315.SZ,威士顿,信息技术
301316.SZ,慧博云通,信息技术
301317.SZ,鑫磊股份,工业
301318.SZ,维海德,信息技术
301319.SZ,唯特偶,材料
301320.SZ,豪江智能,工业
301321.SZ,翰博高新,信息技术
301322.SZ,绿通科技,可选消费
301323.SZ,新莱福,信息技术
301325.SZ,曼恩斯特,信息技术
301326.SZ,捷邦科技,信息技术
301327.SZ,华宝新能,工业
301328.SZ,维峰电子,信息技术
301329.SZ,信音电子,信息技术
301330.SZ,熵基科技,信息技术
301331.SZ,恩威医药,医疗保健
301332.SZ,德尔玛,可选消费
301333.SZ,诺思格,医疗保健
301335.SZ,天元宠物,可选消费
301336.SZ,趣睡科技,可选消费
301337.SZ,亚华电子,信息技术
301338.SZ,凯格精机,工业
301339.SZ,通行宝,信息技术
301345.SZ,涛涛车业,可选消费
301348.SZ,蓝箭电子,信息技术
301349.SZ,信德新材,材料
301353.SZ,普莱得,工业
301355.SZ,南王科技,材料
301356.SZ,天振股份,材料
301357.SZ,北方长龙,工业
301358.SZ,湖南裕能,材料
301359.SZ,东南电子,信息技术
301360.SZ,荣旗科技,信息技术
301361.SZ,众智科技,工业
301362.SZ,民爆光电,可选消费
301363.SZ,美好医疗,医疗保健
301365.SZ,矩阵股份,工业
301366.SZ,一博科技,信息技术
301367.SZ,怡和嘉业,医疗保健
301368.SZ,丰立智能,工业
301369.SZ,联动科技,信息技术
301370.SZ,国科恒泰,医疗保健
301371.SZ,敷尔佳,日常消费
301372.SZ,科净源,工业
301373.SZ,凌玮科技,材料
301376.SZ,致欧科技,可选消费
301377.SZ,鼎泰高科,工业
301378.SZ,通达海,信息技术
301379.SZ,天山电子,信息技术
301380.SZ,挖金客,信息技术
301381.SZ,赛维时代,可选消费
301382.SZ,蜂助手,信息技术
301383.SZ,天键股份,信息技术
301386.SZ,未来电器,工业
301387.SZ,光大同创,可选消费
301388.SZ,欣灵电气,工业
301389.SZ,隆扬电子,信息技术
301390.SZ,经纬股份,工业
301391.SZ,卡莱特,信息技术
301393.SZ,昊帆生物,医疗保健
301395.SZ,仁信新材,材料
301396.SZ,宏景科技,信息技术
301397.SZ,溯联股份,可选消费
301398.SZ,星源卓镁,材料
301399.SZ,英特科技,工业
301408.SZ,华人健康,日常消费
301413.SZ,安培龙,信息技术
301418.SZ,协昌科技,信息技术
301419.SZ,阿莱德,信息技术
301421.SZ,波长光电,信息技术
301428.SZ,世纪恒通,信息技术
301429.SZ,森泰股份,材料
301439.SZ,泓淋电力,工业
301446.SZ,福事特,工业
301448.SZ,开创电气,工业
301456.SZ,盘古智能,工业
301459.SZ,丰茂股份,材料
301468.SZ,博盈特焊,工业
301469.SZ,恒达新材,材料
301486.SZ,致尚科技,信息技术
301487.SZ,盟固利,材料
301488.SZ,豪恩汽电,可选消费
301489.SZ,思泉新材,信息技术
301498.SZ,乖宝宠物,日常消费
301499.SZ,维科精密,可选消费
301500.SZ,飞南资源,工业
301503.SZ,智迪科技,信息技术
301505.SZ,苏州规划,工业
301507.SZ,民生健康,医疗保健
301508.SZ,中机认检,工业
301509.SZ,金凯生科,医疗保健
301510.SZ,固高科技,工业
301511.SZ,德福科技,材料
301512.SZ,智信精密,工业
301515.SZ,港通医疗,医疗保健
301516.SZ,中远通,工业
301517.SZ,陕西华达,信息技术
301518.SZ,长华化学,材料
301519.SZ,舜禹股份,工业
301520.SZ,万邦医药,医疗保健
301525.SZ,儒竞科技,工业
301526.SZ,N国际复,材料
301528.SZ,多浦乐,信息技术
301529.SZ,福赛科技,可选消费
301533.SZ,威马农机,工业
301548.SZ,崇德科技,工业
301550.SZ,斯菱股份,可选消费
301555.SZ,惠柏新材,材料
301558.SZ,三态股份,可选消费
301559.SZ,中集环科,工业
301568.SZ,思泰克,信息技术
430017.BJ,星昊医药,医疗保健
430047.BJ,诺思兰德,医疗保健
430090.BJ,同辉信息,信息技术
430139.BJ,华岭股份,信息技术
430198.BJ,微创光电,信息技术
430300.BJ,辰光医疗,医疗保健
430418.BJ,苏轴股份,工业
430425.BJ,乐创技术,信息技术
430476.BJ,海能技术,信息技术
430478.BJ,峆一药业,医疗保健
430489.BJ,佳先股份,材料
430510.BJ,丰光精密,工业
430556.BJ,雅达股份,工业
430564.BJ,天润科技,信息技术
430685.BJ,新芝生物,信息技术
430718.BJ,合肥高科,工业
600000.SH,浦发银行,金融
600004.SH,白云机场,工业
600006.SH,东风汽车,可选消费
600007.SH,中国国贸,房地产
600008.SH,首创环保,公用事业
600009.SH,上海机场,工业
600010.SH,包钢股份,材料
600011.SH,华能国际,公用事业
600012.SH,皖通高速,工业
600015.SH,华夏银行,金融
600016.SH,民生银行,金融
600017.SH,日照港,工业
600018.SH,上港集团,工业
600019.SH,宝钢股份,材料
600020.SH,中原高速,工业
600021.SH,上海电力,公用事业
600022.SH,山东钢铁,材料
600023.SH,浙能电力,公用事业
600025.SH,华能水电,公用事业
600026.SH,中远海能,工业
600027.SH,华电国际,公用事业
600028.SH,中国石化,能源
600029.SH,南方航空,工业
600030.SH,中信证券,金融
600031.SH,三一重工,工业
600032.SH,浙江新能,公用事业
600033.SH,福建高速,工业
600035.SH,楚天高速,工业
600036.SH,招商银行,金融
600037.SH,歌华有线,可选消费
600038.SH,中直股份,工业
600039.SH,四川路桥,工业
600048.SH,保利发展,房地产
600050.SH,中国联通,电信服务
600051.SH,宁波联合,工业
600052.SH,东望时代,公用事业
600053.SH,九鼎投资,金融
600054.SH,黄山旅游,可选消费
600055.SH,万东医疗,医疗保健
600056.SH,中国医药,医疗保健
600057.SH,厦门象屿,工业
600058.SH,五矿发展,工业
600059.SH,古越龙山,日常消费
600060.SH,海信视像,可选消费
600061.SH,国投资本,金融
600062.SH,华润双鹤,医疗保健
600063.SH,皖维高新,材料
600064.SH,南京高科,房地产
600066.SH,宇通客车,可选消费
600067.SH,冠城大通,房地产
600070.SH,ST富润,可选消费
600071.SH,凤凰光学,信息技术
600072.SH,中船科技,工业
600073.SH,上海梅林,日常消费
600075.SH,新疆天业,材料
600076.SH,康欣新材,材料
600078.SH,ST澄星,材料
600079.SH,人福医药,医疗保健
600080.SH,金花股份,医疗保健
600081.SH,东风科技,可选消费
600082.SH,海泰发展,工业
600083.SH,博信股份,可选消费
600084.SH,中信尼雅,日常消费
600085.SH,同仁堂,医疗保健
600088.SH,中视传媒,可选消费
600089.SH,特变电工,工业
600094.SH,大名城,房地产
600095.SH,湘财股份,金融
600096.SH,云天化,材料
600097.SH,开创国际,日常消费
600098.SH,广州发展,公用事业
600099.SH,林海股份,可选消费
600100.SH,同方股份,信息技术
600101.SH,明星电力,公用事业
600103.SH,青山纸业,材料
600104.SH,上汽集团,可选消费
600105.SH,永鼎股份,信息技术
600106.SH,重庆路桥,工业
600107.SH,美尔雅,可选消费
600108.SH,亚盛集团,日常消费
600109.SH,国金证券,金融
600110.SH,诺德股份,材料
600111.SH,北方稀土,材料
600112.SH,ST天成,工业
600113.SH,浙江东日,工业
600114.SH,东睦股份,工业
600115.SH,中国东航,工业
600116.SH,三峡水利,公用事业
600117.SH,*ST西钢,材料
600118.SH,中国卫星,工业
600119.SH,长江投资,工业
600120.SH,浙江东方,金融
600121.SH,郑州煤电,能源
600123.SH,兰花科创,能源
600125.SH,铁龙物流,工业
600126.SH,杭钢股份,材料
600127.SH,金健米业,日常消费
600128.SH,苏豪弘业,可选消费
600129.SH,太极集团,医疗保健
600130.SH,波导股份,信息技术
600131.SH,国网信通,信息技术
600132.SH,重庆啤酒,日常消费
600133.SH,东湖高新,工业
600135.SH,乐凯胶片,材料
600136.SH,*ST明诚,可选消费
600137.SH,浪莎股份,可选消费
600138.SH,中青旅,可选消费
600141.SH,兴发集团,材料
600143.SH,金发科技,材料
600148.SH,长春一东,可选消费
600149.SH,廊坊发展,公用事业
600150.SH,中国船舶,工业
600151.SH,航天机电,信息技术
600152.SH,维科技术,工业
600153.SH,建发股份,工业
600155.SH,华创云信,金融
600156.SH,华升股份,可选消费
600157.SH,永泰能源,公用事业
600158.SH,中体产业,可选消费
600159.SH,大龙地产,房地产
600160.SH,巨化股份,材料
600161.SH,天坛生物,医疗保健
600162.SH,香江控股,房地产
600163.SH,中闽能源,公用事业
600165.SH,宁科生物,材料
600166.SH,福田汽车,可选消费
600167.SH,联美控股,公用事业
600168.SH,武汉控股,公用事业
600169.SH,太原重工,工业
600170.SH,上海建工,工业
600171.SH,上海贝岭,信息技术
600172.SH,黄河旋风,材料
600173.SH,卧龙地产,房地产
600176.SH,中国巨石,材料
600177.SH,雅戈尔,可选消费
600178.SH,东安动力,可选消费
600179.SH,安通控股,工业
600180.SH,瑞茂通,工业
600182.SH,S佳通,可选消费
600183.SH,生益科技,信息技术
600184.SH,光电股份,工业
600185.SH,格力地产,房地产
600186.SH,莲花健康,日常消费
600187.SH,国中水务,公用事业
600188.SH,兖矿能源,能源
600189.SH,泉阳泉,日常消费
600190.SH,锦州港,工业
600191.SH,华资实业,日常消费
600192.SH,长城电工,工业
600193.SH,创兴资源,工业
600195.SH,中牧股份,医疗保健
600196.SH,复星医药,医疗保健
600197.SH,伊力特,日常消费
600198.SH,大唐电信,信息技术
600199.SH,金种子酒,日常消费
600200.SH,江苏吴中,医疗保健
600201.SH,生物股份,医疗保健
600202.SH,哈空调,工业
600203.SH,福日电子,信息技术
600206.SH,有研新材,材料
600207.SH,安彩高科,工业
600208.SH,新湖中宝,房地产
600210.SH,紫江企业,材料
600211.SH,西藏药业,医疗保健
600212.SH,绿能慧充,公用事业
600213.SH,亚星客车,可选消费
600215.SH,派斯林,工业
600216.SH,浙江医药,医疗保健
600217.SH,中再资环,工业
600218.SH,全柴动力,工业
600219.SH,南山铝业,材料
600220.SH,江苏阳光,可选消费
600221.SH,海航控股,工业
600222.SH,太龙药业,医疗保健
600223.SH,福瑞达,房地产
600225.SH,卓朗科技,信息技术
600226.SH,瀚叶股份,材料
600227.SH,赤天化,医疗保健
600228.SH,返利科技,信息技术
600229.SH,城市传媒,可选消费
600230.SH,沧州大化,材料
600231.SH,凌钢股份,材料
600232.SH,金鹰股份,可选消费
600233.SH,圆通速递,工业
600234.SH,科新发展,可选消费
600235.SH,民丰特纸,材料
600236.SH,桂冠电力,公用事业
600237.SH,铜峰电子,信息技术
600238.SH,海南椰岛,日常消费
600239.SH,云南城投,房地产
600241.SH,时代万恒,工业
600243.SH,青海华鼎,工业
600246.SH,万通发展,房地产
600248.SH,陕建股份,工业
600249.SH,两面针,日常消费
600250.SH,南京商旅,可选消费
600251.SH,冠农股份,日常消费
600252.SH,中恒集团,医疗保健
600255.SH,鑫科材料,材料
600256.SH,广汇能源,能源
600257.SH,大湖股份,日常消费
600258.SH,首旅酒店,可选消费
600259.SH,广晟有色,材料
600261.SH,阳光照明,可选消费
600262.SH,北方股份,工业
600265.SH,ST景谷,材料
600266.SH,城建发展,房地产
600267.SH,海正药业,医疗保健
600268.SH,国电南自,工业
600269.SH,赣粤高速,工业
600271.SH,航天信息,信息技术
600272.SH,开开实业,医疗保健
600273.SH,嘉化能源,材料
600276.SH,恒瑞医药,医疗保健
600277.SH,亿利洁能,材料
600278.SH,东方创业,可选消费
600279.SH,重庆港,工业
600280.SH,中央商场,可选消费
600281.SH,华阳新材,材料
600282.SH,南钢股份,材料
600283.SH,钱江水利,公用事业
600284.SH,浦东建设,工业
600285.SH,羚锐制药,医疗保健
600287.SH,江苏舜天,可选消费
600288.SH,大恒科技,信息技术
600289.SH,ST信通,信息技术
600290.SH,*ST华仪,工业
600292.SH,远达环保,工业
600293.SH,三峡新材,材料
600295.SH,鄂尔多斯,工业
600297.SH,广汇汽车,可选消费
600298.SH,安琪酵母,日常消费
600299.SH,安迪苏,医疗保健
600300.SH,维维股份,日常消费
600301.SH,华锡有色,工业
600302.SH,标准股份,工业
600303.SH,ST曙光,可选消费
600305.SH,恒顺醋业,日常消费
600306.SH,*ST商城,可选消费
600307.SH,酒钢宏兴,材料
600308.SH,华泰股份,材料
600309.SH,万华化学,材料
600310.SH,广西能源,公用事业
600312.SH,平高电气,工业
600313.SH,农发种业,工业
600315.SH,上海家化,日常消费
600316.SH,洪都航空,工业
600318.SH,新力金融,金融
600319.SH,亚星化学,材料
600320.SH,振华重工,工业
600321.SH,正源股份,工业
600322.SH,津投城开,房地产
600323.SH,瀚蓝环境,工业
600325.SH,华发股份,房地产
600326.SH,西藏天路,工业
600327.SH,大东方,医疗保健
600328.SH,中盐化工,材料
600329.SH,达仁堂,医疗保健
600330.SH,天通股份,材料
600331.SH,宏达股份,材料
600332.SH,白云山,医疗保健
600333.SH,长春燃气,公用事业
600335.SH,国机汽车,可选消费
600336.SH,澳柯玛,可选消费
600337.SH,美克家居,可选消费
600338.SH,西藏珠峰,材料
600339.SH,中油工程,能源
600340.SH,华夏幸福,房地产
600343.SH,航天动力,工业
600345.SH,长江通信,信息技术
600346.SH,恒力石化,材料
600348.SH,华阳股份,能源
600350.SH,山东高速,工业
600351.SH,亚宝药业,医疗保健
600352.SH,浙江龙盛,材料
600353.SH,旭光电子,信息技术
600354.SH,敦煌种业,日常消费
600355.SH,精伦电子,信息技术
600356.SH,恒丰纸业,材料
600358.SH,国旅联合,可选消费
600359.SH,新农开发,日常消费
600360.SH,华微电子,信息技术
600361.SH,创新新材,材料
600362.SH,江西铜业,材料
600363.SH,联创光电,信息技术
600365.SH,ST通葡,日常消费
600366.SH,宁波韵升,材料
600367.SH,红星发展,材料
600368.SH,五洲交通,工业
600369.SH,西南证券,金融
600370.SH,三房巷,材料
600371.SH,万向德农,日常消费
600372.SH,中航机载,工业
600373.SH,中文传媒,可选消费
600375.SH,汉马科技,工业
600376.SH,首开股份,房地产
600377.SH,宁沪高速,工业
600378.SH,昊华科技,材料
600379.SH,宝光股份,工业
600380.SH,健康元,医疗保健
600381.SH,青海春天,医疗保健
600382.SH,广东明珠,工业
600383.SH,金地集团,房地产
600386.SH,北巴传媒,可选消费
600387.SH,ST海越,能源
600388.SH,龙净环保,工业
600389.SH,江山股份,材料
600390.SH,五矿资本,金融
600391.SH,航发科技,工业
600392.SH,盛和资源,材料
600395.SH,盘江股份,能源
600396.SH,*ST金山,公用事业
600397.SH,安源煤业,能源
600398.SH,海澜之家,可选消费
600399.SH,抚顺特钢,材料
600400.SH,红豆股份,可选消费
600403.SH,大有能源,能源
600405.SH,动力源,工业
600406.SH,国电南瑞,工业
600408.SH,安泰集团,能源
600409.SH,三友化工,材料
600410.SH,华胜天成,信息技术
600415.SH,小商品城,工业
600416.SH,湘电股份,工业
600418.SH,江淮汽车,可选消费
600419.SH,天润乳业,日常消费
600420.SH,国药现代,医疗保健
600421.SH,华嵘控股,可选消费
600422.SH,昆药集团,医疗保健
600423.SH,柳化股份,材料
600425.SH,青松建化,材料
600426.SH,华鲁恒升,材料
600428.SH,中远海特,工业
600429.SH,三元股份,日常消费
600433.SH,冠豪高新,材料
600435.SH,北方导航,工业
600436.SH,片仔癀,医疗保健
600438.SH,通威股份,信息技术
600439.SH,瑞贝卡,日常消费
600444.SH,国机通用,工业
600446.SH,金证股份,信息技术
600448.SH,华纺股份,可选消费
600449.SH,宁夏建材,材料
600452.SH,涪陵电力,公用事业
600455.SH,博通股份,工业
600456.SH,宝钛股份,材料
600458.SH,时代新材,材料
600459.SH,贵研铂业,材料
600460.SH,士兰微,信息技术
600461.SH,洪城环境,公用事业
600462.SH,ST九有,信息技术
600463.SH,空港股份,房地产
600467.SH,好当家,日常消费
600468.SH,百利电气,工业
600469.SH,风神股份,可选消费
600470.SH,六国化工,材料
600475.SH,华光环能,工业
600476.SH,湘邮科技,信息技术
600477.SH,杭萧钢构,工业
600478.SH,科力远,工业
600479.SH,千金药业,医疗保健
600480.SH,凌云股份,可选消费
600481.SH,双良节能,工业
600482.SH,中国动力,工业
600483.SH,福能股份,公用事业
600486.SH,扬农化工,材料
600487.SH,亨通光电,信息技术
600488.SH,津药药业,医疗保健
600489.SH,中金黄金,材料
600490.SH,鹏欣资源,材料
600491.SH,龙元建设,工业
600493.SH,凤竹纺织,可选消费
600495.SH,晋西车轴,工业
600496.SH,精工钢构,工业
600497.SH,驰宏锌锗,材料
600498.SH,烽火通信,信息技术
600499.SH,科达制造,工业
600500.SH,中化国际,材料
600501.SH,航天晨光,工业
600502.SH,安徽建工,工业
600503.SH,华丽家族,房地产
600505.SH,西昌电力,公用事业
600506.SH,统一股份,日常消费
600507.SH,方大特钢,材料
600508.SH,上海能源,能源
600509.SH,天富能源,公用事业
600510.SH,黑牡丹,房地产
600511.SH,国药股份,医疗保健
600512.SH,腾达建设,工业
600513.SH,联环药业,医疗保健
600515.SH,海南机场,房地产
600516.SH,方大炭素,材料
600517.SH,国网英大,工业
600518.SH,ST康美,医疗保健
600519.SH,贵州茅台,日常消费
600520.SH,文一科技,工业
600521.SH,华海药业,医疗保健
600522.SH,中天科技,信息技术
600523.SH,贵航股份,可选消费
600525.SH,长园集团,工业
600526.SH,菲达环保,工业
600527.SH,江南高纤,材料
600528.SH,中铁工业,工业
600529.SH,山东药玻,医疗保健
600530.SH,ST交昂,日常消费
600531.SH,豫光金铅,材料
600533.SH,栖霞建设,房地产
600535.SH,天士力,医疗保健
600536.SH,中国软件,信息技术
600537.SH,亿晶光电,信息技术
600538.SH,国发股份,医疗保健
600539.SH,狮头股份,材料
600540.SH,新赛股份,日常消费
600543.SH,*ST莫高,日常消费
600545.SH,卓郎智能,工业
600546.SH,山煤国际,能源
600547.SH,山东黄金,材料
600548.SH,深高速,工业
600549.SH,厦门钨业,材料
600550.SH,保变电气,工业
600551.SH,时代出版,可选消费
600552.SH,凯盛科技,信息技术
600556.SH,天下秀,信息技术
600557.SH,康缘药业,医疗保健
600558.SH,大西洋,材料
600559.SH,老白干酒,日常消费
600560.SH,金自天正,工业
600561.SH,江西长运,工业
600562.SH,国睿科技,工业
600563.SH,法拉电子,信息技术
600565.SH,迪马股份,房地产
600566.SH,济川药业,医疗保健
600567.SH,山鹰国际,材料
600568.SH,ST中珠,医疗保健
600569.SH,安阳钢铁,材料
600570.SH,恒生电子,信息技术
600571.SH,信雅达,信息技术
600572.SH,康恩贝,医疗保健
600573.SH,惠泉啤酒,日常消费
600575.SH,淮河能源,工业
600576.SH,祥源文旅,可选消费
600577.SH,精达股份,工业
600578.SH,京能电力,公用事业
600579.SH,克劳斯,工业
600580.SH,卧龙电驱,工业
600581.SH,八一钢铁,材料
600582.SH,天地科技,工业
600583.SH,海油工程,能源
600584.SH,长电科技,信息技术
600585.SH,海螺水泥,材料
600586.SH,金晶科技,材料
600587.SH,新华医疗,医疗保健
600588.SH,用友网络,信息技术
600589.SH,*ST榕泰,材料
600590.SH,泰豪科技,工业
600592.SH,龙溪股份,工业
