trade_date,open,high,low,close,volume
2015-09-10,6434.5309,6565.1624,6407.1191,6440.3093,10641517900.0000
2015-09-11,6423.5209,6523.1898,6385.3094,6493.3191,9257202800.0000
2015-09-14,6535.2625,6554.3839,6018.4438,6049.7904,11911366500.0000
2015-09-15,5886.2683,5996.2168,5689.9713,5708.0299,9342742600.0000
2015-09-16,5722.5312,6107.3706,5704.1216,6084.8367,10495292200.0000
2015-09-17,6057.8682,6242.2478,5965.4090,5965.4090,12783572900.0000
2015-09-18,6007.4586,6073.5497,5934.0962,6036.8814,8365211000.0000
2015-09-21,5966.2943,6251.6182,5943.5899,6250.4393,10543393000.0000
2015-09-22,6264.0572,6362.0484,6215.5717,6295.9258,11868962500.0000
2015-09-23,6192.3260,6302.6435,6162.9716,6224.6006,10124732500.0000
2015-09-24,6250.0879,6324.3139,6227.3904,6315.1101,9329019100.0000
2015-09-25,6294.2021,6336.4285,6064.7227,6108.3764,9894203200.0000
2015-09-28,6118.2262,6221.0096,6020.4569,6219.6917,6773715800.0000
2015-09-29,6114.4796,6183.8267,6065.8540,6103.6058,6857949400.0000
2015-09-30,6139.1395,6165.7463,6066.8339,6123.7274,5649767100.0000
2015-10-08,6322.5352,6409.7407,6281.5308,6372.4924,9490731900.0000
2015-10-09,6369.7521,6495.2932,6353.0420,6470.0514,9971166500.0000
2015-10-12,6505.9119,6788.3986,6501.7592,6718.7221,15361987700.0000
2015-10-13,6672.6608,6816.7761,6650.6146,6802.0769,13297752200.0000
2015-10-14,6772.4580,6842.8738,6709.3450,6724.4957,12588245000.0000
2015-10-15,6694.0666,6929.4757,6694.0666,6929.2374,13179506700.0000
2015-10-16,6979.6769,7052.1410,6883.1986,7047.5599,16450996900.0000
2015-10-19,7072.3592,7113.6628,6951.7989,7047.3718,15600793200.0000
2015-10-20,7033.2048,7163.2605,6996.5636,7162.0754,13806279100.0000
2015-10-21,7159.1322,7186.5415,6689.2680,6712.7386,17816918100.0000
2015-10-22,6708.2144,6970.6762,6700.6192,6964.2976,13547090000.0000
2015-10-23,7015.6225,7169.3692,6988.5514,7138.2344,15889896200.0000
2015-10-26,7223.1545,7233.3568,7088.5675,7186.7548,16330471500.0000
2015-10-27,7123.0832,7266.7772,6900.4380,7231.4362,14744128200.0000
2015-10-28,7179.9880,7270.7891,7019.6089,7048.8952,13272422000.0000
2015-10-29,7097.1881,7185.2073,7011.8633,7108.9748,11074126900.0000
2015-10-30,7088.8059,7185.5247,6984.5009,7084.9706,11006955200.0000
2015-11-02,6936.3688,7137.0519,6914.1472,6936.4315,10720432300.0000
2015-11-03,6956.8927,6998.0505,6860.4393,6920.1029,8910533900.0000
2015-11-04,6953.8672,7268.3987,6953.8672,7267.9884,13920839700.0000
2015-11-05,7277.0956,7364.5113,7225.6447,7276.4505,18519177300.0000
2015-11-06,7284.8672,7456.2357,7284.7055,7446.8471,15269327200.0000
2015-11-09,7415.7567,7593.1676,7350.8613,7543.8014,17752009700.0000
2015-11-10,7517.4079,7633.0067,7486.8466,7575.0084,16573754200.0000
2015-11-11,7589.6642,7686.3021,7556.3723,7684.6660,15208617000.0000
2015-11-12,7712.6357,7739.6538,7579.6716,7682.4517,16228029300.0000
2015-11-13,7601.1459,7665.1381,7478.4134,7567.1080,14755926100.0000
2015-11-16,7438.4046,7719.7025,7431.7399,7718.8548,11691995900.0000
2015-11-17,7787.0753,7820.0237,7635.9235,7650.3808,16275088200.0000
2015-11-18,7655.3265,7699.6093,7504.9889,7526.9417,12569000600.0000
2015-11-19,7552.9960,7719.5210,7538.2810,7718.6220,11052002500.0000
2015-11-20,7741.6774,7844.0611,7720.1642,7806.2655,14607617800.0000
2015-11-23,7816.8494,7876.4815,7710.0538,7744.1822,14238345400.0000
2015-11-24,7739.0896,7799.0107,7635.7806,7798.4975,11025855800.0000
2015-11-25,7803.2899,7925.5356,7795.1638,7922.3841,12443550100.0000
2015-11-26,7962.1692,7974.7352,7859.6331,7874.0797,14040461500.0000
2015-11-27,7839.3123,7852.0000,7317.6454,7376.1243,15297048900.0000
2015-11-30,7388.2799,7467.4672,7035.5474,7408.3988,12923402300.0000
2015-12-01,7403.9422,7519.9368,7358.3652,7443.9452,11300867900.0000
2015-12-02,7423.4976,7444.2217,7201.6591,7405.8596,10264747500.0000
2015-12-03,7413.2182,7571.4456,7412.6550,7570.5077,9532941200.0000
2015-12-04,7533.6124,7600.3428,7464.2772,7511.6749,10136253500.0000
2015-12-07,7526.2232,7602.7699,7476.1912,7602.2276,9288129600.0000
2015-12-08,7555.4633,7555.4633,7398.5577,7404.1420,9493882300.0000
2015-12-09,7369.1077,7431.0400,7322.8674,7374.2742,8329999100.0000
2015-12-10,7374.3548,7437.7063,7332.9804,7350.2098,7899042400.0000
2015-12-11,7320.1584,7347.3599,7253.8424,7290.7017,7213228700.0000
2015-12-14,7224.8086,7441.7630,7210.4103,7441.0301,7995728800.0000
2015-12-15,7448.7137,7534.2239,7447.1075,7498.1813,8602149000.0000
2015-12-16,7522.7290,7574.6487,7503.0859,7529.4028,8535116900.0000
2015-12-17,7570.6695,7716.4756,7570.6695,7716.2460,13005476500.0000
2015-12-18,7708.3354,7746.5120,7650.5564,7699.3700,11441690900.0000
2015-12-21,7698.4430,7798.0850,7692.0960,7788.5640,11501500300.0000
2015-12-22,7810.9957,7856.9481,7752.6970,7856.6081,11159250800.0000
2015-12-23,7859.1316,7881.2945,7756.3284,7773.2825,11816630900.0000
2015-12-24,7760.3777,7778.9364,7635.7842,7753.0367,9150934100.0000
2015-12-25,7759.8365,7805.0530,7738.8672,7792.1244,8125352000.0000
2015-12-28,7815.3823,7837.6298,7603.3609,7603.3609,10981351500.0000
2015-12-29,7591.7137,7675.3079,7545.3520,7674.3881,7729253000.0000
2015-12-30,7693.0217,7747.3509,7664.2806,7741.0472,8553323200.0000
2015-12-31,7745.6377,7763.2964,7617.3853,7617.6890,7978152300.0000
2016-01-04,7615.5139,7624.1008,6983.2854,6983.4044,7801499900.0000
2016-01-05,6663.7264,7020.5409,6627.6416,6889.7414,11342822500.0000
2016-01-06,6916.5318,7066.0848,6878.6539,7065.6068,10093042700.0000
2016-01-07,6937.4161,6937.4161,6454.9732,6462.2428,2842674200.0000
2016-01-08,6618.0809,6689.1413,6222.5929,6570.4316,11112960500.0000
2016-01-11,6435.8944,6529.8788,6128.2225,6128.6558,11560073600.0000
2016-01-12,6126.6696,6205.5914,5994.6361,6136.6632,9190522000.0000
2016-01-13,6168.9869,6226.5409,5924.0440,5924.0440,8612340200.0000
2016-01-14,5734.6075,6137.5070,5726.8834,6124.8202,9225144600.0000
2016-01-15,6078.6153,6135.2708,5852.2411,5893.6815,8863053900.0000
2016-01-18,5768.7577,6051.1817,5765.1458,5978.9076,7246978900.0000
2016-01-19,5965.3551,6203.3998,5956.2253,6197.0947,8798101500.0000
2016-01-20,6161.2319,6244.9612,6095.7216,6138.5031,9194751800.0000
2016-01-21,6031.1695,6191.3173,5886.8835,5886.8835,8188276500.0000
2016-01-22,5954.3643,6013.9706,5799.7117,5980.6111,6983070900.0000
2016-01-25,6034.0844,6093.2693,5976.3363,6041.3261,6530851400.0000
2016-01-26,5966.7049,5982.4993,5573.8266,5589.3069,8544391700.0000
2016-01-27,5604.1667,5628.1856,5240.6457,5514.1886,8792411800.0000
2016-01-28,5441.7378,5511.3206,5257.0812,5271.2325,6733807600.0000
2016-01-29,5262.4596,5515.4864,5248.2150,5469.1254,7235909100.0000
2016-02-01,5458.6048,5493.9818,5319.7007,5399.4771,6471611400.0000
2016-02-02,5407.7068,5594.3607,5407.6681,5586.6266,6657196200.0000
2016-02-03,5520.6415,5634.9198,5482.2247,5610.1734,6328072600.0000
2016-02-04,5631.3198,5744.0236,5631.3198,5721.4853,7108398200.0000
2016-02-05,5734.4807,5747.9794,5662.4365,5664.1971,5607554500.0000
2016-02-15,5485.7230,5700.5221,5482.7957,5668.0398,5363125300.0000
2016-02-16,5694.7487,5918.5932,5694.7487,5902.5341,8287714300.0000
2016-02-17,5889.5021,5979.4073,5854.2197,5971.4123,9058252000.0000
2016-02-18,6009.7485,6034.8519,5945.2040,5957.1305,9371479800.0000
2016-02-19,5939.6973,6009.7240,5919.6832,5979.5164,7038049900.0000
2016-02-22,6055.6751,6111.6899,6029.4589,6103.7225,9432052000.0000
2016-02-23,6102.5122,6118.6447,5982.2110,6070.4998,8787487600.0000
2016-02-24,6041.7529,6116.2549,5975.1403,6111.0427,8981957900.0000
2016-02-25,6097.4199,6097.5442,5604.1035,5626.0522,11066865300.0000
2016-02-26,5668.3290,5701.0506,5517.6299,5648.9376,7985789500.0000
2016-02-29,5618.5094,5618.5094,5286.3446,5350.4337,8670315300.0000
2016-03-01,5361.7919,5504.7514,5294.5438,5473.6349,8080357100.0000
2016-03-02,5464.7331,5763.7994,5462.7415,5753.1482,11067195200.0000
2016-03-03,5757.3608,5872.9242,5745.6227,5776.9770,12852736000.0000
2016-03-04,5755.1192,5805.4085,5542.9828,5621.5614,10882994800.0000
2016-03-07,5686.6863,5788.4718,5681.8474,5752.5482,8717058100.0000
2016-03-08,5751.3875,5764.3253,5538.1512,5764.3253,9814965600.0000
2016-03-09,5627.1384,5709.5166,5583.0666,5617.0376,7261532300.0000
2016-03-10,5617.4152,5657.2629,5517.0161,5521.9480,5955941100.0000
2016-03-11,5460.5423,5545.3432,5433.3223,5508.9818,4980002200.0000
2016-03-14,5568.4640,5748.3333,5568.4640,5690.5904,7999741800.0000
2016-03-15,5672.7536,5701.5681,5608.9982,5639.8012,6626890000.0000
2016-03-16,5662.4386,5689.2810,5531.3341,5562.8037,5748733200.0000
2016-03-17,5589.2203,5759.5403,5579.7250,5745.9750,8457575800.0000
2016-03-18,5774.3030,5967.4590,5768.9080,5949.2630,12516034100.0000
2016-03-21,6016.6943,6100.0320,6001.3219,6099.4805,13182551400.0000
2016-03-22,6045.8393,6130.2647,6013.0489,6075.4922,10772165400.0000
2016-03-23,6054.2224,6119.3058,6031.2721,6118.9664,8966132400.0000
2016-03-24,6062.7577,6127.5122,6008.5416,6018.4242,10143974300.0000
2016-03-25,6006.6685,6081.0923,5996.5377,6077.4312,7823131200.0000
2016-03-28,6114.7665,6167.2381,6017.4883,6037.7782,9378233000.0000
2016-03-29,6029.9433,6041.3823,5875.0699,5921.8672,7900397500.0000
2016-03-30,5981.4209,6137.7915,5981.4209,6137.5034,8806129200.0000
2016-03-31,6164.2810,6211.1386,6133.5955,6155.8138,9491572200.0000
2016-04-01,6129.7241,6157.7401,6022.9698,6124.5278,8521953300.0000
2016-04-05,6136.6854,6293.4695,6117.1766,6286.5826,10554304900.0000
2016-04-06,6262.6013,6324.2045,6243.1129,6323.4342,10467457900.0000
2016-04-07,6344.3677,6355.3277,6228.9737,6228.9737,10992715000.0000
2016-04-08,6176.8641,6199.1468,6087.1040,6168.7419,8867017300.0000
2016-04-11,6226.3810,6334.5360,6226.3810,6304.3004,10219997800.0000
2016-04-12,6299.4720,6316.2480,6182.8182,6252.7729,8706176700.0000
2016-04-13,6292.5692,6421.7271,6292.5692,6344.2255,13298998400.0000
2016-04-14,6375.4939,6402.5090,6324.4635,6401.8545,9908817600.0000
2016-04-15,6403.2525,6414.7939,6345.5538,6384.3496,8279805500.0000
2016-04-18,6343.7013,6343.7013,6241.9826,6281.2024,8040047200.0000
2016-04-19,6314.5816,6334.9040,6262.6116,6308.2290,6943866700.0000
2016-04-20,6331.8699,6344.7813,5923.4332,6022.2126,11732538700.0000
2016-04-21,6000.3047,6085.9349,5960.5040,5970.6820,8480859200.0000
2016-04-22,5930.5310,6011.4595,5915.3057,6011.3201,6232381100.0000
2016-04-25,5997.2134,5997.2189,5897.7351,5978.0772,5703433300.0000
2016-04-26,5971.8051,6047.0641,5958.4005,6046.7734,5605530500.0000
2016-04-27,6051.4431,6086.3639,6005.1631,6016.6990,6073158100.0000
2016-04-28,6014.1258,6027.1966,5888.0639,5990.3285,6043070100.0000
2016-04-29,5963.9077,6018.2657,5953.1310,5985.5940,4970418800.0000
2016-05-03,5991.8294,6167.7976,5960.9405,6167.4537,7583105900.0000
2016-05-04,6144.5691,6213.1931,6136.3005,6169.7826,7455574000.0000
2016-05-05,6159.7265,6206.5295,6133.3802,6203.8166,6455896700.0000
2016-05-06,6208.4401,6226.8759,5961.4591,5961.4890,9805691800.0000
2016-05-09,5910.1240,5910.1240,5714.1191,5743.6473,7823338100.0000
2016-05-10,5728.1084,5766.1568,5697.0927,5738.8961,5265774500.0000
2016-05-11,5770.3526,5806.4691,5700.0955,5723.4104,5801112600.0000
2016-05-12,5647.0653,5727.5784,5559.6930,5726.4555,5821581400.0000
2016-05-13,5708.6277,5779.8921,5677.9415,5714.3107,5307673600.0000
2016-05-16,5692.6051,5813.0362,5665.2063,5812.5423,5796089800.0000
2016-05-17,5814.1028,5853.6109,5763.5055,5790.3416,6526013800.0000
2016-05-18,5743.0332,5743.0332,5563.0572,5631.1927,6370485600.0000
2016-05-19,5628.7267,5729.4001,5628.6462,5666.7331,5643894000.0000
2016-05-20,5619.9362,5733.2495,5600.4920,5732.9018,5593607600.0000
2016-05-23,5752.1453,5811.6842,5752.0785,5809.4761,6277779200.0000
2016-05-24,5800.0034,5800.1706,5701.6635,5743.1782,5795641600.0000
2016-05-25,5780.2660,5803.9847,5691.6085,5715.1834,5330295600.0000
2016-05-26,5705.0725,5744.8548,5598.6616,5744.3876,5966572700.0000
2016-05-27,5728.9033,5780.0682,5712.4793,5739.5897,5998470400.0000
2016-05-30,5705.9957,5764.7614,5655.6352,5711.3152,4888800300.0000
2016-05-31,5721.8261,5947.4279,5721.8261,5947.3224,9523807200.0000
2016-06-01,5957.1761,6013.9035,5949.6366,5973.7799,9451398700.0000
2016-06-02,5961.7154,6014.6099,5955.3472,6013.8942,8124530800.0000
2016-06-03,6016.9487,6062.1379,5992.3207,6032.6030,8484351400.0000
2016-06-06,6051.9476,6067.4652,6008.9257,6051.8595,7355282000.0000
2016-06-07,6048.3198,6052.0491,6010.3535,6045.3571,6959825800.0000
2016-06-08,6037.4133,6058.1769,5972.7439,6023.8776,7349816300.0000
2016-06-13,5943.7334,5992.3346,5745.9998,5746.4438,8713985700.0000
2016-06-14,5723.9941,5778.8537,5700.5226,5762.7612,6203270400.0000
2016-06-15,5701.3881,5972.8525,5692.8145,5952.8460,9087860500.0000
2016-06-16,5945.4943,5979.1155,5909.6871,5930.5454,9603146000.0000
2016-06-17,5937.3204,6002.6166,5918.1931,5964.2724,8906684100.0000
2016-06-20,5965.8246,5994.9995,5908.4815,5985.5691,7453014500.0000
2016-06-21,6023.9225,6053.4091,5888.3583,5916.8032,8814068600.0000
2016-06-22,5901.1504,6009.0569,5895.9138,6008.8857,7241714500.0000
2016-06-23,5998.6728,6015.1820,5933.6833,5978.1737,7797955600.0000
2016-06-24,5967.5154,6011.3713,5748.8387,5903.6202,9841986800.0000
2016-06-27,5864.7260,6044.3229,5864.6141,6044.2191,8404790700.0000
2016-06-28,6018.9120,6111.0708,6012.0512,6107.5105,9495272300.0000
2016-06-29,6130.5760,6145.0001,6100.0840,6120.2021,9305521800.0000
2016-06-30,6127.9892,6143.2323,6090.9036,6123.4939,7729966100.0000
2016-07-01,6133.7178,6163.4256,6095.8500,6111.5385,7381443300.0000
2016-07-04,6079.5844,6240.6030,6078.6278,6231.8811,10007819100.0000
2016-07-05,6244.3870,6276.8212,6226.2952,6269.5046,10792880000.0000
2016-07-06,6250.4887,6299.7335,6231.5408,6297.3969,9506962200.0000
2016-07-07,6291.0571,6342.4345,6256.2720,6319.7926,11245359700.0000
2016-07-08,6308.0623,6337.0713,6276.8299,6299.8533,8806474100.0000
2016-07-11,6320.0629,6387.0702,6306.1335,6312.4988,10366286600.0000
2016-07-12,6309.8190,6395.4352,6248.9340,6395.1448,11687378800.0000
2016-07-13,6413.8122,6456.7724,6392.3995,6446.5634,11212208100.0000
2016-07-14,6437.2770,6458.2880,6410.3989,6455.5827,9527158100.0000
2016-07-15,6459.6255,6469.0454,6409.7969,6441.0159,9319290400.0000
2016-07-18,6426.8558,6455.4590,6379.0647,6412.0731,8933062800.0000
2016-07-19,6407.0339,6431.9383,6355.4787,6431.9383,8096187200.0000
2016-07-20,6429.6890,6454.1790,6404.1539,6417.9223,7482030800.0000
2016-07-21,6414.8007,6487.0216,6405.6019,6442.7093,8743792600.0000
2016-07-22,6437.8833,6448.3659,6385.2522,6390.9254,8644549300.0000
2016-07-25,6383.5616,6441.3161,6374.2552,6408.7831,8109003900.0000
2016-07-26,6410.8227,6494.7395,6410.8227,6494.4743,8155655600.0000
2016-07-27,6499.3377,6515.8778,6154.4592,6229.2885,13852789300.0000
2016-07-28,6220.9168,6273.3798,6148.8585,6243.2883,9131871200.0000
2016-07-29,6239.8538,6259.1994,6183.1647,6202.8923,7268133200.0000
2016-08-01,6179.2019,6179.2019,6046.4023,6109.2782,7291022100.0000
2016-08-02,6100.7491,6168.6819,6099.2499,6168.5088,5580505600.0000
2016-08-03,6154.4741,6203.6148,6140.8294,6198.3885,6868695100.0000
2016-08-04,6194.2028,6245.3048,6174.2398,6238.2309,7055639400.0000
2016-08-05,6231.5257,6251.3982,6202.8622,6203.2872,6754335600.0000
2016-08-08,6191.6474,6290.8999,6152.5791,6290.7562,7704788000.0000
2016-08-09,6283.2888,6341.7233,6281.0723,6341.5497,7816512200.0000
2016-08-10,6336.5359,6366.0890,6314.5125,6318.2681,7719742400.0000
2016-08-11,6304.7771,6318.9779,6226.3129,6226.3129,7068452700.0000
2016-08-12,6218.3533,6299.0915,6204.9613,6299.0915,6863547800.0000
2016-08-15,6309.4141,6451.9290,6289.7246,6442.5272,11798146800.0000
2016-08-16,6449.9066,6488.7007,6446.2363,6468.8946,10971284000.0000
2016-08-17,6462.0466,6502.1391,6437.2631,6488.3648,9578850800.0000
2016-08-18,6485.9268,6527.1975,6466.3975,6490.4080,11041553500.0000
2016-08-19,6485.7195,6516.9793,6451.6120,6499.5548,9182709900.0000
2016-08-22,6499.7527,6508.7968,6419.5628,6420.3544,9236915300.0000
2016-08-23,6414.9819,6448.5425,6380.9150,6428.6978,8057296300.0000
2016-08-24,6432.8787,6466.6253,6415.6998,6435.0586,7386234400.0000
2016-08-25,6398.5641,6398.5641,6312.6532,6382.5704,7972243100.0000
2016-08-26,6395.7720,6460.8679,6395.7304,6410.7335,7478579400.0000
2016-08-29,6409.1178,6442.3982,6398.7765,6427.5291,6895657000.0000
2016-08-30,6428.9659,6459.7148,6413.7103,6425.7543,6158835200.0000
2016-08-31,6422.8012,6441.1060,6390.6990,6434.2103,6527700500.0000
2016-09-01,6434.2608,6445.4324,6380.9005,6381.4755,7188610900.0000
2016-09-02,6371.4921,6403.5722,6320.4791,6356.9538,6750696300.0000
2016-09-05,6372.6240,6419.7461,6372.6240,6391.7923,6543463900.0000
2016-09-06,6392.6082,6493.3473,6345.6948,6492.9722,8682608700.0000
2016-09-07,6490.3301,6529.8114,6483.0878,6494.3159,9319020900.0000
2016-09-08,6489.6169,6518.3321,6478.6477,6517.9835,7246413500.0000
2016-09-09,6518.6757,6539.3476,6470.9046,6471.0530,7867246300.0000
2016-09-12,6362.7700,6383.8434,6283.8161,6291.6364,9004175600.0000
2016-09-13,6324.7438,6340.8722,6284.0368,6320.0315,6863666000.0000
2016-09-14,6286.6174,6318.2705,6260.6525,6278.1580,5831969200.0000
2016-09-19,6292.8070,6344.4504,6292.8070,6344.1810,5497876400.0000
2016-09-20,6344.7056,6346.9304,6319.7623,6342.0328,5450561300.0000
2016-09-21,6342.0040,6362.9993,6335.3916,6343.7541,5029034300.0000
2016-09-22,6381.1565,6410.5700,6377.1734,6385.6353,6297160000.0000
2016-09-23,6397.3334,6402.6392,6369.2226,6370.5834,6257830700.0000
2016-09-26,6363.9308,6364.2086,6239.8672,6241.5157,7210665900.0000
2016-09-27,6229.8183,6287.3356,6200.5654,6286.9093,5640053300.0000
2016-09-28,6300.8497,6300.8497,6266.7529,6281.2838,4916326200.0000
2016-09-29,6288.9181,6323.4158,6288.9181,6298.7911,5069155800.0000
2016-09-30,6292.0797,6338.2990,6289.4658,6328.0856,4496512900.0000
2016-10-10,6364.5166,6447.9361,6345.3310,6447.6934,7272403500.0000
2016-10-11,6451.0445,6486.6499,6443.7479,6486.4254,7885088700.0000
2016-10-12,6463.8094,6484.0002,6452.4135,6482.7379,6771848700.0000
2016-10-13,6480.9293,6501.5569,6468.1323,6484.8310,6847165100.0000
2016-10-14,6476.2612,6477.8533,6423.5788,6469.4915,6586009700.0000
2016-10-17,6478.5108,6487.6708,6394.4868,6413.1487,7170479600.0000
2016-10-18,6409.7381,6509.2821,6409.7381,6509.2821,7369850800.0000
2016-10-19,6518.7373,6531.1620,6476.5620,6495.2574,7504880700.0000
2016-10-20,6495.8268,6506.5810,6474.7793,6498.2375,6557491200.0000
2016-10-21,6498.9857,6506.6107,6424.4429,6475.2807,7319512600.0000
2016-10-24,6479.5541,6546.7881,6472.9393,6539.4661,8607674500.0000
2016-10-25,6543.4668,6563.5233,6536.9443,6563.3539,8392323000.0000
2016-10-26,6561.1581,6561.2466,6511.6570,6530.3898,8085924400.0000
2016-10-27,6522.8868,6529.4679,6488.3634,6517.3594,6710299700.0000
2016-10-28,6512.0380,6536.8349,6455.1476,6455.8349,7069709600.0000
2016-10-31,6441.4348,6460.7728,6408.2731,6452.2058,6025368800.0000
2016-11-01,6456.9993,6508.3642,6450.0204,6507.9500,6253990200.0000
2016-11-02,6494.9803,6506.7756,6450.0506,6455.1295,7229906800.0000
2016-11-03,6442.3549,6521.0003,6436.9074,6483.7322,7754984500.0000
2016-11-04,6482.6008,6502.7409,6449.5605,6462.5928,7063540600.0000
2016-11-07,6461.0006,6487.0601,6437.7400,6468.8171,6881212600.0000
2016-11-08,6487.6487,6518.1891,6476.4443,6503.1781,7244487800.0000
2016-11-09,6504.4117,6507.8648,6380.5711,6453.5718,8806010200.0000
2016-11-10,6501.6388,6538.7419,6501.6388,6536.9651,9062523800.0000
2016-11-11,6539.3598,6584.4097,6527.4524,6583.8864,11037159400.0000
2016-11-14,6568.6594,6624.2056,6566.0537,6615.0071,12666934300.0000
2016-11-15,6622.8780,6641.0354,6602.2812,6640.4616,10511091200.0000
2016-11-16,6647.5287,6658.4279,6630.1238,6644.1878,9546867600.0000
2016-11-17,6633.3099,6646.3090,6596.8960,6636.4690,8453531200.0000
2016-11-18,6632.6270,6643.9408,6592.8358,6602.3265,8127855100.0000
2016-11-21,6597.1749,6635.8918,6591.9754,6611.5399,7875184400.0000
2016-11-22,6619.8503,6661.5407,6617.0696,6661.2460,9217780900.0000
2016-11-23,6668.2484,6676.6675,6617.7752,6631.1733,9396324000.0000
2016-11-24,6635.2237,6656.9659,6607.0277,6623.0489,9358629900.0000
2016-11-25,6620.2193,6652.9160,6531.3667,6652.8177,8893463600.0000
2016-11-28,6667.2656,6692.1415,6650.9193,6670.8035,9574136600.0000
2016-11-29,6658.3551,6681.8812,6619.0387,6620.7949,10144690600.0000
2016-11-30,6605.3611,6615.9210,6568.7956,6585.5776,8152681300.0000
2016-12-01,6593.5939,6624.8511,6593.0738,6624.4657,7781850900.0000
2016-12-02,6617.8743,6623.7939,6520.9745,6520.9745,8109752500.0000
2016-12-05,6462.2556,6522.5969,6451.0843,6486.0173,6682182100.0000
2016-12-06,6496.1638,6514.0316,6484.9790,6490.8897,5200919800.0000
2016-12-07,6493.0029,6558.2433,6481.9199,6558.0247,5940641400.0000
2016-12-08,6561.7215,6562.6574,6522.9608,6527.4338,5698976300.0000
2016-12-09,6519.3949,6534.8963,6500.2146,6513.9155,5921829100.0000
2016-12-12,6512.9590,6519.6280,6241.6118,6249.0784,9473677800.0000
2016-12-13,6235.5581,6292.8031,6190.3890,6278.1793,6520672800.0000
2016-12-14,6269.0808,6299.0401,6216.9508,6239.4989,6897758400.0000
2016-12-15,6216.1446,6310.7437,6211.2733,6280.3981,6473297300.0000
2016-12-16,6279.2765,6329.1906,6273.0011,6318.5239,6220417600.0000
2016-12-19,6319.8574,6330.3823,6297.3666,6320.7324,6257915800.0000
2016-12-20,6314.6113,6315.5363,6275.3113,6300.6383,6092065700.0000
2016-12-21,6311.0581,6348.3760,6311.0581,6347.6058,6363287000.0000
2016-12-22,6341.2009,6350.2726,6313.8578,6341.7879,5961720700.0000
2016-12-23,6339.3466,6343.8546,6277.6600,6281.9966,5718248200.0000
2016-12-26,6260.3396,6295.2360,6194.2656,6294.7546,5444435800.0000
2016-12-27,6291.6466,6311.0357,6284.0401,6288.8594,4927552400.0000
2016-12-28,6288.7324,6295.8909,6257.1041,6270.2395,4857416500.0000
2016-12-29,6261.8676,6286.7413,6242.9837,6252.6076,4502814200.0000
2016-12-30,6255.6201,6275.5494,6241.7188,6263.6256,4692493700.0000
2017-01-03,6273.8182,6320.9526,6273.7528,6320.7626,4857779100.0000
2017-01-04,6321.7473,6395.0039,6314.1267,6394.6694,6673942300.0000
2017-01-05,6391.5838,6412.8739,6385.1212,6399.2841,6144520300.0000
2017-01-06,6398.8633,6401.7389,6364.8875,6371.6168,6490247300.0000
2017-01-09,6365.3886,6415.4682,6357.3566,6415.4176,6397903100.0000
2017-01-10,6412.7619,6428.8340,6388.9201,6393.9283,6821068400.0000
2017-01-11,6381.7048,6402.8989,6331.5065,6331.9638,6284335900.0000
2017-01-12,6325.6232,6339.3218,6269.1990,6272.8510,5343363400.0000
2017-01-13,6272.7899,6282.7162,6182.1048,6194.6575,5361148400.0000
2017-01-16,6184.1292,6184.3369,5872.3953,6031.2414,7895834800.0000
2017-01-17,6006.0795,6082.2006,5957.0439,6082.0657,5054089800.0000
2017-01-18,6067.1677,6098.7843,6049.9691,6068.5930,4614218000.0000
2017-01-19,6054.7251,6074.4639,6029.6401,6043.6750,4441961600.0000
2017-01-20,6037.5604,6129.5799,6034.9691,6121.9983,4571735400.0000
2017-01-23,6130.4404,6189.1736,6130.1951,6172.1671,5038973600.0000
2017-01-24,6167.8403,6177.2076,6154.0678,6165.2642,5012780300.0000
2017-01-25,6156.7761,6187.4333,6152.1441,6179.5681,4297428800.0000
2017-01-26,6183.1588,6224.1897,6183.1588,6223.7061,4054247700.0000
2017-02-03,6227.4615,6231.6039,6190.8278,6207.0921,3554149100.0000
2017-02-06,6206.5352,6259.4103,6195.4953,6259.2471,4575565600.0000
2017-02-07,6254.2002,6269.4606,6223.5399,6255.9270,5092823200.0000
2017-02-08,6248.4708,6291.7658,6219.0209,6291.5977,5388511900.0000
2017-02-09,6288.8842,6331.3294,6285.7284,6331.1771,7272232900.0000
2017-02-10,6329.6825,6350.3394,6320.2482,6337.1081,8937713900.0000
2017-02-13,6341.7267,6370.2071,6331.9619,6369.6526,8376505400.0000
2017-02-14,6366.9370,6378.0622,6346.5932,6374.8852,7606862900.0000
2017-02-15,6367.6437,6379.7876,6301.0125,6311.6959,8407660700.0000
2017-02-16,6308.3181,6363.8696,6306.5107,6359.3361,7507458100.0000
2017-02-17,6356.0922,6365.6958,6300.5100,6307.1627,7907995200.0000
2017-02-20,6307.2342,6385.0625,6307.2342,6385.0625,7412663600.0000
2017-02-21,6390.5080,6434.5346,6386.9040,6434.4383,7889690100.0000
2017-02-22,6432.7507,6474.4899,6431.4088,6474.2250,8752564100.0000
2017-02-23,6470.6170,6482.2481,6435.7455,6473.9930,8936667800.0000
2017-02-24,6466.1821,6477.4217,6445.0669,6476.1655,7625812700.0000
2017-02-27,6476.3760,6480.1867,6417.7848,6424.2549,7224501000.0000
2017-02-28,6424.9954,6451.2916,6414.7839,6450.9701,6303112600.0000
2017-03-01,6446.4356,6488.8245,6440.8074,6467.6385,7247967100.0000
2017-03-02,6476.1055,6484.1156,6431.4355,6434.6262,7206417200.0000
